"","skate_id","station","gear","skate","n_sablefish","pot_size","gear2","haul","depth","interp_depth"
"563","Exp_Set3_108_100","Exp_Set3","POT",100,22,"Small","Small pots",108,575,580
"564","Exp_Set3_108_100","Exp_Set3","POT",100,22,"Small","Small pots",108,575,577.833333333333
"565","Exp_Set3_108_101","Exp_Set3","POT",101,13,"Small","Small pots",108,575,575.666666666667
"566","Exp_Set3_108_106","Exp_Set3","POT",106,16,"Small","Small pots",108,575,577
"567","Exp_Set3_108_107","Exp_Set3","POT",107,9,"Small","Small pots",108,575,585
"568","Exp_Set3_108_108","Exp_Set3","POT",108,19,"Small","Small pots",108,575,593
"569","Exp_Set3_108_98","Exp_Set3","POT",98,28,"Small","Small pots",108,575,575.666666666667
"570","Exp_Set3_108_99","Exp_Set3","POT",99,6,"Small","Small pots",108,575,577.833333333333
"571","Exp_Set3_108_109","Exp_Set3","POT",109,9,"Small","Small pots",108,600,601
"572","Exp_Set3_108_110","Exp_Set3","POT",110,15,"Small","Small pots",108,600,609
"573","Exp_Set3_108_110","Exp_Set3","POT",110,15,"Small","Small pots",108,600,611.833333333333
"574","Exp_Set3_108_111","Exp_Set3","POT",111,17,"Small","Small pots",108,600,614.666666666667
"575","Exp_Set3_108_112","Exp_Set3","POT",112,7,"Small","Small pots",108,600,617.5
"576","Exp_Set3_108_113","Exp_Set3","POT",113,19,"Small","Small pots",108,600,620.333333333333
"577","Exp_Set3_108_114","Exp_Set3","POT",114,9,"Small","Small pots",108,600,623.166666666667
"578","Exp_Set3_108_128","Exp_Set3","POT",128,3,"Small","Small pots",108,600,622.666666666667
"579","Exp_Set3_108_129","Exp_Set3","POT",129,10,"Small","Small pots",108,600,619.833333333333
"580","Exp_Set3_108_130","Exp_Set3","POT",130,18,"Small","Small pots",108,600,617
"581","Exp_Set3_108_130","Exp_Set3","POT",130,18,"Small","Small pots",108,600,618.833333333333
"582","Exp_Set3_108_131","Exp_Set3","POT",131,12,"Small","Small pots",108,600,620.666666666667
"583","Exp_Set3_108_132","Exp_Set3","POT",132,14,"Small","Small pots",108,600,622.5
"584","Exp_Set3_108_133","Exp_Set3","POT",133,8,"Small","Small pots",108,600,624.333333333333
"585","Exp_Set3_108_115","Exp_Set3","POT",115,18,"Small","Small pots",108,625,626
"586","Exp_Set3_108_115","Exp_Set3","POT",115,18,"Small","Small pots",108,625,626.833333333333
"587","Exp_Set3_108_116","Exp_Set3","POT",116,6,"Small","Small pots",108,625,627.666666666667
"588","Exp_Set3_108_118","Exp_Set3","POT",118,10,"Small","Small pots",108,625,629.333333333333
"589","Exp_Set3_108_119","Exp_Set3","POT",119,5,"Small","Small pots",108,625,630.166666666667
"590","Exp_Set3_108_120","Exp_Set3","POT",120,7,"Small","Small pots",108,625,631
"591","Exp_Set3_108_120","Exp_Set3","POT",120,7,"Small","Small pots",108,625,631.5
"592","Exp_Set3_108_121","Exp_Set3","POT",121,2,"Small","Small pots",108,625,632
"593","Exp_Set3_108_122","Exp_Set3","POT",122,11,"Small","Small pots",108,625,632.5
"594","Exp_Set3_108_123","Exp_Set3","POT",123,8,"Small","Small pots",108,625,633
"595","Exp_Set3_108_124","Exp_Set3","POT",124,20,"Small","Small pots",108,625,633.5
"596","Exp_Set3_108_125","Exp_Set3","POT",125,8,"Small","Small pots",108,625,634
"597","Exp_Set3_108_125","Exp_Set3","POT",125,8,"Small","Small pots",108,625,631.166666666667
"598","Exp_Set3_108_126","Exp_Set3","POT",126,12,"Small","Small pots",108,625,628.333333333333
"599","Exp_Set3_108_127","Exp_Set3","POT",127,12,"Small","Small pots",108,625,625.5
"600","Exp_Set3_108_134","Exp_Set3","POT",134,7,"Small","Small pots",108,625,626.166666666667
"601","Exp_Set3_108_135","Exp_Set3","POT",135,6,"Small","Small pots",108,625,628
"602","Exp_Set3_108_135","Exp_Set3","POT",135,6,"Small","Small pots",108,625,629.5
"603","Exp_Set3_108_136","Exp_Set3","POT",136,14,"Small","Small pots",108,625,631
"604","Exp_Set3_108_137","Exp_Set3","POT",137,16,"Small","Small pots",108,625,632.5
"605","Exp_Set3_108_138","Exp_Set3","POT",138,13,"Small","Small pots",108,625,634
"606","Exp_Set3_108_139","Exp_Set3","POT",139,8,"Small","Small pots",108,625,635.5
"607","Exp_Set3_108_140","Exp_Set3","POT",140,5,"Small","Small pots",108,625,637
"608","Exp_Set3_108_140","Exp_Set3","POT",140,5,"Small","Small pots",108,625,637.5
"609","Exp_Set3_108_141","Exp_Set3","POT",141,2,"Small","Small pots",108,625,638
"610","Exp_Set3_108_142","Exp_Set3","POT",142,4,"Small","Small pots",108,625,638.5
"611","Exp_Set3_108_143","Exp_Set3","POT",143,6,"Small","Small pots",108,625,639
"612","Exp_Set3_108_144","Exp_Set3","POT",144,2,"Small","Small pots",108,625,639.5
"613","Exp_Set3_108_145","Exp_Set3","POT",145,8,"Small","Small pots",108,625,640
"614","Exp_Set3_108_145","Exp_Set3","POT",145,8,"Small","Small pots",108,625,640.666666666667
"615","Exp_Set3_108_146","Exp_Set3","POT",146,6,"Small","Small pots",108,625,641.333333333333
"616","Exp_Set3_108_147","Exp_Set3","POT",147,6,"Small","Small pots",108,625,642
"617","Exp_Set3_108_148","Exp_Set3","POT",148,3,"Small","Small pots",108,625,642.666666666667
"618","Exp_Set3_108_149","Exp_Set3","POT",149,15,"Small","Small pots",108,625,643.333333333333
"619","Exp_Set3_108_150","Exp_Set3","POT",150,11,"Small","Small pots",108,625,644
"620","Exp_Set3_108_150","Exp_Set3","POT",150,11,"Small","Small pots",108,625,645.5
"621","Exp_Set3_108_151","Exp_Set3","POT",151,10,"Small","Small pots",108,625,647
"622","Exp_Set3_108_152","Exp_Set3","POT",152,13,"Small","Small pots",108,625,648.5
"623","Exp_Set3_108_153","Exp_Set3","POT",153,14,"Small","Small pots",108,650,650
"624","Exp_Set3_108_154","Exp_Set3","POT",154,9,"Small","Small pots",108,650,651.5
"625","Exp_Set3_108_155","Exp_Set3","POT",155,7,"Small","Small pots",108,650,653
"626","Exp_Set3_108_155","Exp_Set3","POT",155,7,"Small","Small pots",108,650,654.5
"627","Exp_Set3_108_156","Exp_Set3","POT",156,3,"Small","Small pots",108,650,656
"628","Exp_Set3_108_157","Exp_Set3","POT",157,6,"Small","Small pots",108,650,657.5
"629","Exp_Set3_108_158","Exp_Set3","POT",158,7,"Small","Small pots",108,650,659
"630","Exp_Set3_108_159","Exp_Set3","POT",159,13,"Small","Small pots",108,650,660.5
"631","Exp_Set3_108_160","Exp_Set3","POT",160,6,"Small","Small pots",108,650,662
"632","Exp_Set3_108_160","Exp_Set3","POT",160,6,"Small","Small pots",108,650,663.666666666667
"633","Exp_Set3_108_161","Exp_Set3","POT",161,12,"Small","Small pots",108,650,665.333333333333
"634","Exp_Set3_108_162","Exp_Set3","POT",162,18,"Small","Small pots",108,650,667
"635","Exp_Set3_108_163","Exp_Set3","POT",163,6,"Small","Small pots",108,650,668.666666666667
"636","Exp_Set3_108_164","Exp_Set3","POT",164,14,"Small","Small pots",108,650,670.333333333333
"637","Exp_Set3_108_165","Exp_Set3","POT",165,4,"Small","Small pots",108,650,672
"638","Exp_Set3_108_165","Exp_Set3","POT",165,4,"Small","Small pots",108,650,673.166666666667
"639","Exp_Set3_108_166","Exp_Set3","POT",166,8,"Small","Small pots",108,650,674.333333333333
"640","Exp_Set3_108_167","Exp_Set3","POT",167,10,"Small","Small pots",108,675,675.5
"641","Exp_Set3_108_168","Exp_Set3","POT",168,8,"Small","Small pots",108,675,676.666666666667
"642","Exp_Set3_108_169","Exp_Set3","POT",169,5,"Small","Small pots",108,675,677.833333333333
"643","Exp_Set3_108_170","Exp_Set3","POT",170,5,"Small","Small pots",108,675,679
"644","Exp_Set3_108_170","Exp_Set3","POT",170,5,"Small","Small pots",108,675,679.833333333333
"645","Exp_Set3_108_171","Exp_Set3","POT",171,8,"Small","Small pots",108,675,680.666666666667
"646","Exp_Set3_108_172","Exp_Set3","POT",172,10,"Small","Small pots",108,675,681.5
"647","Exp_Set3_108_173","Exp_Set3","POT",173,7,"Small","Small pots",108,675,682.333333333333
"648","Exp_Set3_108_174","Exp_Set3","POT",174,4,"Small","Small pots",108,675,683.166666666667
"649","Exp_Set3_108_175","Exp_Set3","POT",175,7,"Small","Small pots",108,675,684
"650","Exp_Set3_108_175","Exp_Set3","POT",175,7,"Small","Small pots",108,675,684.833333333333
"651","Exp_Set3_108_176","Exp_Set3","POT",176,18,"Small","Small pots",108,675,685.666666666667
"652","Exp_Set3_108_177","Exp_Set3","POT",177,12,"Small","Small pots",108,675,686.5
"653","Exp_Set3_108_178","Exp_Set3","POT",178,0,"Large","Large pots",108,675,687.333333333333
"654","Exp_Set3_108_179","Exp_Set3","POT",179,15,"Large","Large pots",108,675,688.166666666667
"655","Exp_Set3_108_180","Exp_Set3","POT",180,0,"Large","Large pots",108,675,689
"656","Exp_Set3_108_180","Exp_Set3","POT",180,0,"Large","Large pots",108,675,689
"657","Exp_Set3_108_181","Exp_Set3","POT",181,12,"Large","Large pots",108,675,689
"658","Exp_Set3_108_182","Exp_Set3","POT",182,6,"Large","Large pots",108,675,689
"659","Exp_Set3_108_183","Exp_Set3","POT",183,26,"Large","Large pots",108,675,689
"660","Exp_Set3_108_183","Exp_Set3","POT",183,26,"Large","Large pots",108,675,689
