Haul ID,Line,Stratum,Species,Length,Flag
8f44d6f0-656a-493c-b636-77c06ee21484,755,6,1,F081,0,
8f44d6f0-656a-493c-b636-77c06ee21484,756,6,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,757,6,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,758,6,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,759,6,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,760,6,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,761,6,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,762,6,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,763,6,1,F058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,764,6,1,F057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,765,6,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,766,6,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,767,6,1,F058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,768,6,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,769,6,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,770,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,771,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,772,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,773,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,774,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,775,5,1,M073,0,
8f44d6f0-656a-493c-b636-77c06ee21484,776,5,1,M046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,777,5,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,778,5,1,F042,0,
8f44d6f0-656a-493c-b636-77c06ee21484,779,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,780,5,1,F047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,781,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,782,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,783,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,784,5,1,F051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,785,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,786,5,1,M051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,787,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,788,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,789,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,790,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,791,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,792,5,1,F075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,793,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,794,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,795,5,1,F048,0,
8f44d6f0-656a-493c-b636-77c06ee21484,796,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,797,5,1,F075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,798,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,799,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,800,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,801,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,802,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,803,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,804,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,805,5,1,M077,0,
8f44d6f0-656a-493c-b636-77c06ee21484,806,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,807,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,808,5,1,M067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,809,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,810,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,811,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,812,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,813,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,814,5,1,M048,0,
8f44d6f0-656a-493c-b636-77c06ee21484,815,5,1,M047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,816,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,817,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,818,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,819,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,820,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,821,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,822,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,823,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,824,5,1,F075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,825,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,826,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,827,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,828,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,829,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,830,5,1,F084,0,
8f44d6f0-656a-493c-b636-77c06ee21484,831,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,832,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,833,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,834,5,1,M046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,835,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,836,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,837,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,838,5,1,F045,0,
8f44d6f0-656a-493c-b636-77c06ee21484,839,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,840,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,841,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,842,5,1,F064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,843,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,844,5,1,M048,0,
8f44d6f0-656a-493c-b636-77c06ee21484,845,5,1,M067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,846,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,847,5,1,F054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,848,5,1,F046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,849,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,850,5,1,F054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,851,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,852,5,1,F051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,853,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,854,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,855,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,856,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,857,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,858,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,859,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,860,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,861,5,1,F047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,862,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,863,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,864,5,1,F058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,865,5,1,F046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,866,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,867,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,868,5,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,869,5,1,F071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,870,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,871,5,1,F082,0,
8f44d6f0-656a-493c-b636-77c06ee21484,872,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,873,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,874,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,875,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,876,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,877,5,3,F032,0,
8f44d6f0-656a-493c-b636-77c06ee21484,878,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,879,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,880,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,881,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,882,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,883,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,884,5,1,M072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,885,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,886,5,1,M068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,887,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,888,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,889,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,890,5,1,M069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,891,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,892,5,1,M066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,893,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,894,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,895,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,896,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,897,5,1,F056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,898,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,899,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,900,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,901,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,902,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,903,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,904,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,905,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,906,5,1,F057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,907,5,1,M075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,908,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,909,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,910,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,911,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,912,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,913,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,914,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,915,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,916,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,917,5,1,F071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,918,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,919,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,920,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,921,5,1,M047,0,
8f44d6f0-656a-493c-b636-77c06ee21484,922,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,923,5,1,F048,0,
8f44d6f0-656a-493c-b636-77c06ee21484,924,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,925,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,926,5,1,M044,0,
8f44d6f0-656a-493c-b636-77c06ee21484,927,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,928,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,929,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,930,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,931,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,932,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,933,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,934,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,935,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,936,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,937,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,938,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,939,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,940,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,941,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,942,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,943,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,944,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,945,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,946,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,947,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,948,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,949,5,1,F078,0,
8f44d6f0-656a-493c-b636-77c06ee21484,950,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,951,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,952,5,1,M039,0,
8f44d6f0-656a-493c-b636-77c06ee21484,953,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,954,5,1,F071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,955,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,956,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,957,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,958,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,959,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,960,5,1,M067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,961,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,962,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,963,5,1,F056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,964,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,965,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,966,5,1,M067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,967,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,968,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,969,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,970,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,971,5,1,F073,0,
8f44d6f0-656a-493c-b636-77c06ee21484,972,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,973,5,1,M065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,974,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,975,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,976,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,977,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,978,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,979,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,980,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,981,5,1,F074,0,
8f44d6f0-656a-493c-b636-77c06ee21484,982,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,983,5,1,F050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,984,5,1,F071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,985,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,986,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,987,5,1,F076,0,
8f44d6f0-656a-493c-b636-77c06ee21484,988,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,989,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,990,5,1,M068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,991,5,1,F073,0,
8f44d6f0-656a-493c-b636-77c06ee21484,992,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,993,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,994,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,995,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,996,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,997,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,998,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,999,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1000,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1001,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1002,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1003,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1004,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1005,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1006,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1007,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1008,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1009,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1010,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1011,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1012,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1013,5,1,F064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1014,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1015,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1016,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1017,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1018,5,1,F056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1019,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1020,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1021,5,1,F064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1022,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1023,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1024,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1025,5,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1026,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1027,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1028,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1029,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1030,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1031,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1032,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1033,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1034,5,1,F049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1035,5,1,M070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1036,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1037,5,1,F058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1038,5,1,F067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1039,5,1,F075,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1040,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1041,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1042,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1043,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1044,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1045,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1046,5,1,M067,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1047,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1048,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1049,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1050,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1051,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1052,5,1,F059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1053,5,1,M064,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1054,5,1,F057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1055,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1056,5,1,F056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1057,5,1,M056,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1058,5,1,M053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1059,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1060,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1061,5,1,F053,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1062,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1063,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1064,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1065,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1066,5,1,F060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1067,5,1,F050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1068,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1069,5,1,F054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1070,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1071,5,1,F061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1072,5,1,F055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1073,5,1,F045,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1074,5,1,M070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1075,5,1,F071,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1076,5,1,F080,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1077,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1078,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1079,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1080,5,1,F048,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1081,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1082,5,1,M050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1083,5,1,M063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1084,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1085,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1086,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1087,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1088,5,1,F052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1089,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1090,5,1,F070,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1091,5,1,F050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1092,5,1,F069,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1093,5,1,F063,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1094,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1095,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1096,5,1,F057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1097,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1098,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1099,5,1,F079,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1100,5,1,F077,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1101,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1102,5,1,F065,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1103,5,1,M062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1104,5,1,M052,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1105,5,1,M049,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1106,5,1,F046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1107,5,1,F072,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1108,5,1,F051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1109,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1110,5,1,F051,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1111,5,1,F050,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1112,5,1,F054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1113,5,1,F057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1114,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1115,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1116,5,1,M055,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1117,5,1,M059,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1118,5,1,M057,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1119,5,1,M046,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1120,5,1,M060,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1121,5,1,F048,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1122,5,1,F068,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1123,5,1,M058,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1124,5,1,F066,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1125,5,1,M061,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1126,5,1,F062,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1127,5,1,M054,0,
8f44d6f0-656a-493c-b636-77c06ee21484,1128,5,1,M048,0,
